,subject_no,Trial_Index_,block,text,block_sequence,block_name,block_num,path,image,trialID,label,category,number,lastBlockType
3,5,4,2,"grey shirt, pants",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,282.jpg,4,human,person,,
4,5,5,2,"dark parka, carrying a plastic bag",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,601.jpg,5,human,person,,
5,5,6,2,"round head, shoulders",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,488.jpg,6,human,person,,
6,5,7,2,"round head, white shirt/jacket",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,250.jpg,7,human,person,,
7,5,8,2,"round head, black jacket",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,232.jpg,8,human,person,,
8,5,9,2,about human size,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,270.jpg,9,human,person,,
9,5,10,2,"two legs, about human size, walking",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,421.jpg,10,human,person,,
10,5,11,2,"white shirt, arm",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,59.jpg,11,human,person,,
11,5,12,2,cannot see anything,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,415.jpg,12,human,person,,
12,5,13,2,"red backpack or jacket, human shape",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,845.jpg,13,human,person,,
13,5,14,2,"legs, sweat shirt, round head",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,775.jpg,14,human,person,,
14,5,15,2,cannot see it,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,47.jpg,15,human,person,,
15,5,16,2,"white shirt, legs",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,703.jpg,16,human,person,,
16,5,17,2,"two legs, white shirt",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,186.jpg,17,human,person,,
17,5,18,2,"black parka, arm, round head",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,99.jpg,18,human,person,,
18,5,19,2,"gray hoodie, black jacket, human shape",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,683.jpg,19,human,person,,
19,5,20,2,white top,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,805.jpg,20,human,person,,
20,5,21,2,"white shirt, two legs, arms,",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,808.jpg,21,human,person,,
21,5,22,2,"about human size, round head",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,97.jpg,22,human,person,,
22,5,23,2,"human shape, leg",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,748.jpg,23,human,person,,
23,5,24,2,"two legs, round head",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,218.jpg,24,human,person,,
24,5,25,2,"two legs, pink shoes,",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,608.jpg,25,human,person,,
25,5,26,2,"dark hair, half of the face, black jacket",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,480.jpg,26,human,person,,
26,5,27,2,"hair, white shirt",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,362.jpg,27,human,person,,
27,5,28,2,"legs, blurry face",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,34.jpg,28,human,person,,
28,5,29,2,"vest, round head",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,829.jpg,29,human,person,,
29,5,30,2,i barely see it,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,11.jpg,30,human,person,,
30,5,31,2,"round head, body part",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,452.jpg,31,human,person,,
31,5,32,2,"hand, legs, walking motion, head",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,388.jpg,32,human,person,,
32,5,33,2,"round head, shoulders, legs, walking motion",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,411.jpg,33,human,person,,
33,5,34,2,"backpack, jeans, round head",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,558.jpg,34,human,person,,
34,5,35,2,i barely see it,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,173.jpg,35,human,person,,
35,5,36,2,"green shirt, arms, cap, shoulder, shoes",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,389.jpg,36,human,person,,
36,5,37,2,"i barely see it, but maybe about human size",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,231.jpg,37,human,person,,
37,5,38,2,"pink shirt, round head, legs",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,129.jpg,38,human,person,,
38,5,39,2,"white jacket, half of the face, pants, legs,",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,760.jpg,39,human,person,,
39,5,40,2,"shallow top, legs, round hea",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,631.jpg,40,human,person,,
40,5,41,2,"round head, shoulders",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,875.jpg,41,human,person,,
41,5,42,2,"round head, legs, body, hand",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,865.jpg,42,human,person,,
42,5,43,2,"black jacket, jeans, human shape",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,324.jpg,43,human,person,,
43,5,44,2,"white shirt, face, round head, legs, arm",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,470.jpg,44,human,person,,
44,5,45,2,"round head, body part",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,757.jpg,45,human,person,,
45,5,46,2,"blue jacket, face, grey hair",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,425.jpg,46,human,person,,
46,5,47,2,"human shape, legs",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,422.jpg,47,human,person,,
47,5,48,2,holding a plastic bag,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,348.jpg,48,human,person,,
48,5,49,2,"about human shape, black hair",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/005ET1,85.jpg,49,human,person,,
0,6,1,2,on the road and is walking,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,411.jpg,1,human,person,,
1,6,2,2,shape ,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,47.jpg,2,human,person,,
2,6,3,2,blue t shirt,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,760.jpg,3,human,person,,
3,6,4,2,walking,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,488.jpg,4,human,person,,
4,6,5,2,head,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,99.jpg,5,human,person,,
5,6,6,2,have a coat,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,631.jpg,6,human,person,,
6,6,7,2,stand on the road,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,865.jpg,7,human,person,,
7,6,8,2,stand and the shape,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,324.jpg,8,human,person,,
8,6,9,2,bag,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,348.jpg,9,human,person,,
9,6,10,2,disagree,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,415.jpg,10,human,person,,
10,6,11,2,shape,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,805.jpg,11,human,person,,
11,6,12,2,walking ,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,470.jpg,12,human,person,,
12,6,13,2,red bag,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,558.jpg,13,human,person,,
13,6,14,2,shape,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,286.jpg,14,human,person,,
14,6,15,2,green tshirt,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,389.jpg,15,human,person,,
15,6,16,2,shape,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,232.jpg,16,human,person,,
16,6,17,2,walking,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,218.jpg,17,human,person,,
17,6,18,2,wlking,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,34.jpg,18,human,person,,
18,6,19,2,head,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,11.jpg,19,human,person,,
19,6,20,2,hair,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,362.jpg,20,human,person,,
20,6,21,2,walking,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,808.jpg,21,human,person,,
21,6,22,2,walking,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,703.jpg,22,human,person,,
22,6,23,2,head and ware blue coat,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,425.jpg,23,human,person,,
23,6,24,2,walking,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,670.jpg,24,human,person,,
24,6,25,2,head,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,97.jpg,25,human,person,,
25,6,26,2,shape,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,775.jpg,26,human,person,,
26,6,27,2,walking,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,480.jpg,27,human,person,,
27,6,28,2,head,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,757.jpg,28,human,person,,
28,6,29,2,shape,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,231.jpg,29,human,person,,
29,6,30,2,stand on the road,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,601.jpg,30,human,person,,
30,6,31,2,walking,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,422.jpg,31,human,person,,
31,6,32,2,head,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,875.jpg,32,human,person,,
32,6,33,2,head,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,250.jpg,33,human,person,,
33,6,34,2,walking,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,186.jpg,34,human,person,,
34,6,35,2,shape,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,452.jpg,35,human,person,,
35,6,36,2,walking,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,421.jpg,36,human,person,,
36,6,37,2,walking,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,683.jpg,37,human,person,,
37,6,38,2,head,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,829.jpg,38,human,person,,
38,6,39,2,shape,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,59.jpg,39,human,person,,
39,6,40,2,shape,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,608.jpg,40,human,person,,
40,6,41,2,walking,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,282.jpg,41,human,person,,
41,6,42,2,shape,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,270.jpg,42,human,person,,
42,6,43,2,walking,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,388.jpg,43,human,person,,
43,6,44,2,walking,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,380.jpg,44,human,person,,
44,6,45,2,red coat,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,129.jpg,45,human,person,,
45,6,46,2,walking,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,85.jpg,46,human,person,,
46,6,47,2,walking,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,845.jpg,47,human,person,,
47,6,48,2,head,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,173.jpg,48,human,person,,
48,6,49,2,walking,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/006ET1,748.jpg,49,human,person,,
0,7,1,2,white bags,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,805.jpg,1,human,person,,
1,7,2,2,walking with others,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,488.jpg,2,human,person,,
2,7,3,2,walking legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,218.jpg,3,human,person,,
3,7,4,2,disagree,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,415.jpg,4,human,person,,
4,7,5,2,height,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,231.jpg,5,human,person,,
5,7,6,2,red logo,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,558.jpg,6,human,person,,
6,7,7,2,shadow,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,97.jpg,7,human,person,,
7,7,8,2,standing beside a car,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,422.jpg,8,human,person,,
8,7,9,2,head,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,757.jpg,9,human,person,,
9,7,10,2,bright clothes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,34.jpg,10,human,person,,
10,7,11,2,legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,760.jpg,11,human,person,,
11,7,12,2,disagree,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,47.jpg,12,human,person,,
12,7,13,2,coat arms,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,670.jpg,13,human,person,,
13,7,14,2,white clothes hair,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,362.jpg,14,human,person,,
14,7,15,2,disagree,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,11.jpg,15,human,person,,
15,7,16,2,legs sweater,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,775.jpg,16,human,person,,
16,7,17,2,arms,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,282.jpg,17,human,person,,
17,7,18,2,white bag,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,348.jpg,18,human,person,,
18,7,19,2,head shoulder,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,286.jpg,19,human,person,,
19,7,20,2,in a bank legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,186.jpg,20,human,person,,
20,7,21,2,black hair,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,232.jpg,21,human,person,,
21,7,22,2,two heads,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,85.jpg,22,human,person,,
22,7,23,2,blue,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,270.jpg,23,human,person,,
23,7,24,2,red clothes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,845.jpg,24,human,person,,
24,7,25,2,white tshirt arm,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,59.jpg,25,human,person,,
25,7,26,2,riding a scrooter,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,683.jpg,26,human,person,,
26,7,27,2,whiteclothes head,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,250.jpg,27,human,person,,
27,7,28,2,legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,411.jpg,28,human,person,,
28,7,29,2,head,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,452.jpg,29,human,person,,
29,7,30,2,legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,421.jpg,30,human,person,,
30,7,31,2,legs shoes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,608.jpg,31,human,person,,
31,7,32,2,legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,129.jpg,32,human,person,,
32,7,33,2,les trolley,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,865.jpg,33,human,person,,
33,7,34,2,green clothes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,389.jpg,34,human,person,,
34,7,35,2,white shirt,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,380.jpg,35,human,person,,
35,7,36,2,disagree,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,173.jpg,36,human,person,,
36,7,37,2,hair blue cloth,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,425.jpg,37,human,person,,
37,7,38,2,head back,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,829.jpg,38,human,person,,
38,7,39,2,cycling,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,748.jpg,39,human,person,,
39,7,40,2,walking,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,324.jpg,40,human,person,,
40,7,41,2,white clothes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,703.jpg,41,human,person,,
41,7,42,2,shoes shining head and hand,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,388.jpg,42,human,person,,
42,7,43,2,head,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,875.jpg,43,human,person,,
43,7,44,2,head hair,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,480.jpg,44,human,person,,
44,7,45,2,arm,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,99.jpg,45,human,person,,
45,7,46,2,holding white bags,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,601.jpg,46,human,person,,
46,7,47,2,bright clothes,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,470.jpg,47,human,person,,
47,7,48,2,white clothes posture,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,808.jpg,48,human,person,,
48,7,49,2,carrying something,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/007ET1,631.jpg,49,human,person,,
0,8,1,2,a body and legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,748.jpg,1,human,person,,
1,8,2,2,a head and a  body,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,362.jpg,2,human,person,,
2,8,3,2,"a head,  a body and two arms",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,808.jpg,3,human,person,,
3,8,4,2,"a head, a body ",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,683.jpg,4,human,person,,
4,8,5,2,a body and two legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,422.jpg,5,human,person,,
5,8,6,2,a head,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,875.jpg,6,human,person,,
6,8,7,2,"a head, a body and legs",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,865.jpg,7,human,person,,
7,8,8,2,a body and legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,631.jpg,8,human,person,,
8,8,9,2,"a head, a body and two legs",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,421.jpg,9,human,person,,
9,8,10,2,"a head, a body and legs",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,470.jpg,10,human,person,,
10,8,11,2,"a head, a body and legs",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,380.jpg,11,human,person,,
11,8,12,2,a body and legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,845.jpg,12,human,person,,
12,8,13,2,a head and a body,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,829.jpg,13,human,person,,
13,8,14,2,"two legs, a hand holding a bag",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,348.jpg,14,human,person,,
14,8,15,2,a head and a body,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,670.jpg,15,human,person,,
15,8,16,2,a head and a body,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,250.jpg,16,human,person,,
16,8,17,2,a body with legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,805.jpg,17,human,person,,
17,8,18,2,a head and a body,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,34.jpg,18,human,person,,
18,8,19,2,"a head, a body",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,282.jpg,19,human,person,,
19,8,20,2,a body and legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,85.jpg,20,human,person,,
20,8,21,2,a body and legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,231.jpg,21,human,person,,
21,8,22,2,a head and a body ,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,488.jpg,22,human,person,,
22,8,23,2,a head,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,97.jpg,23,human,person,,
23,8,24,2,"a head, a body and tw olegs",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,388.jpg,24,human,person,,
24,8,25,2,"a head with a cap, a body and two legs",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,389.jpg,25,human,person,,
25,8,26,2,a head,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,173.jpg,26,human,person,,
26,8,27,2,"a head, a body an legs",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,608.jpg,27,human,person,,
27,8,28,2,a head and an arm,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,99.jpg,28,human,person,,
28,8,29,2,a body and two legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,270.jpg,29,human,person,,
29,8,30,2,"a head, a body and legs",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,218.jpg,30,human,person,,
30,8,31,2,a head and a leg,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,232.jpg,31,human,person,,
31,8,32,2,"a head, a body and two legs, with a bag",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,601.jpg,32,human,person,,
32,8,33,2,a body and two legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,703.jpg,33,human,person,,
33,8,34,2,a body and legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,129.jpg,34,human,person,,
34,8,35,2,"a head , a body and legs",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,411.jpg,35,human,person,,
35,8,36,2,a head a body and legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,186.jpg,36,human,person,,
36,8,37,2,a head,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,480.jpg,37,human,person,,
37,8,38,2,seems to have a body,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,415.jpg,38,human,person,,
38,8,39,2,a head,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,11.jpg,39,human,person,,
39,8,40,2,"a head, a body and legs",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,757.jpg,40,human,person,,
40,8,41,2,"a head, a body and legs",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,760.jpg,41,human,person,,
41,8,42,2,"a head, a body and legs",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,775.jpg,42,human,person,,
42,8,43,2,a head and a body,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,286.jpg,43,human,person,,
43,8,44,2,a head,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,425.jpg,44,human,person,,
44,8,45,2,a head and a face,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,47.jpg,45,human,person,,
45,8,46,2,a head and a abody,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,452.jpg,46,human,person,,
46,8,47,2,a body and legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,324.jpg,47,human,person,,
47,8,48,2,a body and legs,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,59.jpg,48,human,person,,
48,8,49,2,"a head , a body and legs, with a bag",2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/008ET1,558.jpg,49,human,person,,
0,9,1,2,t shirt,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/009ET1,282.jpg,1,human,person,,
1,9,2,2,standing,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/009ET1,601.jpg,2,human,person,,
2,9,3,2,walking,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/009ET1,99.jpg,3,human,person,,
3,9,4,2,walking,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/009ET1,324.jpg,4,human,person,,
4,9,5,2,waiting for traffic light,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/009ET1,47.jpg,5,human,person,,
5,9,6,2,walking,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/009ET1,411.jpg,6,human,person,,
6,9,7,2,walking,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/009ET1,34.jpg,7,human,person,,
7,9,8,2,acrossing the road,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/009ET1,748.jpg,8,human,person,,
8,9,9,2,standing,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/009ET1,683.jpg,9,human,person,,
9,9,10,2,getting out or into the car,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/009ET1,875.jpg,10,human,person,,
10,9,11,2,standing,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/009ET1,805.jpg,11,human,person,,
11,9,12,2,walking,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/009ET1,85.jpg,12,human,person,,
12,9,13,2,touching the back end of a car,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/009ET1,808.jpg,13,human,person,,
13,9,14,2,getting into orout of a car,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/009ET1,452.jpg,14,human,person,,
14,9,15,2,walking behind a car,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/009ET1,425.jpg,15,human,person,,
15,9,16,2,walking,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/009ET1,218.jpg,16,human,person,,
16,9,17,2,acrossing the road,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/009ET1,388.jpg,17,human,person,,
17,9,18,2,walking,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/009ET1,59.jpg,18,human,person,,
18,9,19,2,walking,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/009ET1,703.jpg,19,human,person,,
19,9,20,2,walking,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/009ET1,129.jpg,20,human,person,,
20,9,21,2,walking with red backpack,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/009ET1,558.jpg,21,human,person,,
21,9,22,2,carrying shopping bag,2,exp_car1,1,/Hum_ExpTask_Test1_deploy/results/009ET1,348.jpg,22,human,person,,
